49	0	a	至 若 慧 解 開 神 則 道 兼 萬 億 通 感 適 化 則 彊 暴 以 綏 靖 念 安 禪 則 功 德 森 茂 弘 贊 毘 尼 則 禁 行 清 潔 忘 形 遺 體 則 矜 吝 革 心 歌 誦 法 言 則 幽 顯 含 慶 樹 興 福 善 則 遺 像 可 傳
50	0	a	凡 此 八 科 並 以 軌 迹 不 同 化 洽 殊 異
51	0	a	而 皆 德 効 四 依 功 在 三 業 故 為 群 經 之 所 稱 美 眾 聖 之 所 褒 述
52	0	a	及 夫 討 覈 源 流 商 搉 取 捨 皆 列 諸 贊 論 備 之 後 文
53	0	a	而 論 所 著 辭 微 異 恒 體 始 標 大 意 類 猶 前 序
54	0	a	未 辯 時 人 事 同 後 議
55	0	a	若 間 施 前 後 如 謂 煩 雜
56	0	a	故 總 布 一 科 之 末 通 稱 為 論
57	0	a	其 轉 讀 宣 唱 雖 源 出 非 遠 然 而 應 機 悟 俗 實 有 偏 功
58	0	a	故 齊 宋 雜 記 咸 條 列 秀 者
59	0	a	今 之 所 取 必 其 製 用 超 絕
60	0	a	及 有 一 分 通 感 迺 編 之 傳 末
61	0	a	如 或 異 者 非 所 存 焉
62	0	a	凡 十 科 所 敘 皆 散 在 眾 記
63	0	a	今 止 刪 聚 一 處 故 述 而 無 作
64	0	a	俾 夫 披 覽 於 一 本 之 內 可 兼 諸 要
65	0	a	其 有 繁 辭 虛 贊 或 德 不 及 稱 者 一 皆 省 略
66	0	a	故 述 六 代 賢 異 止 為 十 三 卷 并 序 錄 合 十 四 軸 號 曰 高 僧 傳
67	0	a	自 前 代 所 撰 多 曰 名 僧
68	0	a	然 名 者 本 實 之 賓 也
69	0	a	若 實 行 潛 光 則 高 而 不 名
70	0	a	寡 德 適 時
71	0	a	則 名 而 不 高
72	0	a	名 而 不 高 本 非 所 紀 高 而 不 名 則 備 今 錄
73	0	a	故 省 名 音 代 以 高 字
74	0	a	其 間 草 創 或 有 遺 逸
75	0	a	今 此 一 十 四 卷 備 贊 論 者 意 以 為 定
76	0	a	如 未 隱 括 覽 者 詳 焉
77	0	a	高 僧 傳 第 一 卷 ( 譯 經 上 十 五 人 )
78	0	a	◎ 弟 子 孤 子 曼 頴 頓 首 和 南
79	0	a	一 日 蒙 示 所 撰 高 僧 傳 並 使 其 掎 摭
80	0	a	力 尋 始 竟 但 見 偉 才
81	0	a	紙 弊 墨 渝 迄 未 能 罷
82	0	a	若 迺 至 法 既 被 名 德 已 興
83	0	a	年 幾 五 百 時 經 六 代
84	0	a	自 摩 騰 法 蘭 發 軫 西 域 安 侯 支 讖 荷 錫 東 都 雖 跡 標 出 沒 行 實 深 淺
85	0	a	咸 作 舟 梁 大 為 利 益
86	0	a	固 宜 緇 素 傳 美 鉛 槧 定 辭 照 示 後 昆 揄 揚 往 秀
87	0	a	而 道 安 羅 什 間 表 秦 書 佛 澄 道 進 雜 聞 趙 刪
88	0	a	晉 史 見 捨 恨 局 當 時 宋 典 所 存 頗 因 其 會
89	0	a	兼 且 攙 出 君 台 之 記 糅 在 元 亮 之 說
90	0	a	感 應 或 所 商 搉 幽 明 不 無 梗 概 泛 顯 傍 文 未 足 光 闡
91	0	a	間 有 諸 傳 又 非 隱 括
92	0	a	景 興 偶 採 居 山 之 人 僧 寶 偏 綴 遊 方 之 士 法 濟 唯 張 高 逸 之 例 法 安 止 命 志 節 之 科
93	0	a	康 泓 專 紀 單 開 王 秀 但 稱 高 座 僧 瑜 卓 爾 獨 載 玄 暢 超 然 孤 錄
94	0	a	唯 釋 法 進 所 造 王 巾 有 著 意 存 該 綜 可 擅 一 家
95	0	a	然 進 名 博 而 未 廣 巾 體 立 而 不 就
96	0	a	梁 來 作 者 亦 有 病 諸
97	0	a	僧 祐 成 蘭 既 同 法 濟 之 責 孝 秀 染 毫 復 獲 景 興 之 誚
98	0	a	其 唱 公 纂 集 最 實 近 之 求 其 鄙 意 更 恨 煩 冗
99	0	a	法 師 此 製 始 所 謂 不 刊 之 鴻 筆 也
100	0	a	綿 亘 古 今 包 括 內 外
101	0	a	屬 辭 比 事 不 文 不 質 謂 繁 難 省 云 約 豈 加
102	0	a	以 高 為 名 既 使 弗 逮 者 恥 開 例 成 廣 足 使 有 善 者 勸
103	0	a	向 之 二 三 諸 子 前 後 撰 述 豈 得 挈 長 量 短 同 年 共 日 而 語 之 哉 ？ 信 門 徒 竟 無 一 言 可 豫 市 肆 空 設 千 金 之 賞
104	0	a	方 入 簉 龍 函 上 登 麟 閣 出 內 瓊 笈 卷 舒 王 笥
105	0	a	弟 子 雖 實 不 敏 少 嘗 好 學 頃 日 尫 餘 觸 途 多 昧
106	0	a	且 獲 披 來 帙 斯 文 在 斯 鑽 仰 弗 暇 討 論 何 所
107	0	a	誠 非 子 通 見 元 則 之 論 良 愧 處 道 知 休 奕 之 書
108	0	a	徒 深 謝 安 慕 竺 曠 風 流 殷 浩 憚 支 遁 才 俊 耳
109	0	a	不 見 旬 日 窮 情 已 勞
110	0	a	扶 力 此 白 以 伐 訴 盡
111	0	a	弟 子 孤 子 王 曼 頴 頓 首 和 南
112	0	a	君 白 ： 一 日 以 所 撰 高 僧 傳 相 簡 意 存 箴 艾 而 來 告 累 紙 更 加 拂 拭
113	0	a	顧 惟 道 藉 人 弘 理 由 教 顯
114	0	a	而 弘 道 釋 教 莫 尚 高 僧
115	0	a	故 漸 染 以 來 昭 明 遺 法 殊 功 異 行 列 代 而 興
116	0	a	敦 厲 後 生 理 宜 綜 綴
117	0	a	貧 道 少 乏 懷 書 抱 筴 自 課 之 勤 長 慕 鉛 墨 塗 青 揚 善 之 美
118	0	a	故 於 聽 覽 餘 閒 厝 心 傳 錄
119	0	a	每 見 一 分 可 稱 輒 有 懷 三 省
120	0	a	但 歷 尋 眾 記 繁 約 或 編 不 同 列 參 差 或 行 事 出 沒 已 詳 別 序 兼 具 來 告
121	0	a	所 以 不 量 寸 管 輒 樹 十 科
122	0	a	商 搉 條 流 意 言 略 舉
123	0	a	而 筆 路 蒼 茫 辭 語 陋 拙
124	0	a	本 以 自 備 疎 遺 豈 宜 濫 入 高 聽 ？ 檀 越 既 學 兼 孔 釋 解 貫 玄 儒 抽 入 綴 藻 內 外 淹 劭 披 覽 餘 暇 脫 助 詳 閱
125	0	a	故 忘 鄙 俚 用 簡 龍 門
126	0	a	然 事 高 辭 野 久 懷 多 愧 來 告 吹 噓 更 增 [ 怡 - 台 + 典 [ 怡 - 台 + 墨 ]
127	0	a	今 以 所 著 贊 論 十 科 重 以 相 簡
128	0	a	如 有 紕 謬 請 備 斟 酌
129	0	a	釋 君 白
130	0	a	此 傳 是 會 稽 嘉 祥 寺 慧 皎 法 師 所 撰
131	0	a	法 師 學 通 內 外 善 講 經 律 著 涅 槃 疏 十 卷 梵 網 戒 等 義 疏 並 為 世 軌
132	0	a	又 著 此 高 僧 傳 十 三 卷
133	0	a	梁 末 承 聖 二 年 太 歲 癸 酉 避 侯 景 難 來 至 湓 城 少 時 講 說
134	0	a	甲 戌 年 二 月 捨 化 時 年 五 十 有 八
135	0	a	江 州 僧 正 慧 恭 經 始 葬 廬 山 禪 閣 寺 墓
136	0	a	龍 光 寺 僧 果 同 避 難 在 山 遇 見 時 事 聊 記 之 云 爾
137	1	a	攝 摩 騰 本 中 天 竺 人 善 風 儀 解 大 小 乘 經 常 遊 化 為 任 昔 經 往 天 竺 附 庸 小 國 講 金 光 明 經 會 敵 國 侵 境 騰 惟 曰 ： 經 云 ： 『 能 說 此 經 法 為 地 神 所 護 使 所 居 安 樂 』 今 鋒 鏑 方 始 曾 是 為 益 乎 ！
138	1	a	乃 誓 以 忘 身 躬 往 和 勸 遂 二 國 交 歡 由 是 顯 達
139	0	a	漢 永 平 中 明 皇 帝 夜 夢 金 人 飛 空 而 至 乃 大 集 群 臣 以 占 所 夢
140	0	a	通 人 傅 毅 奉 答 ： 臣 聞 西 域 有 神 其 名 曰 『   佛 』 陛 下 所 夢 將 必 是 乎
141	0	a	帝 以 為 然 即 遣 郎 中 蔡 愔 博 士 弟 子 秦 景 等
142	0	a	使 往 天 竺 尋 訪 佛 法
143	0	a	愔 等 於 彼 遇 見 摩 騰 乃 要 還 漢 地
144	1	a	騰 誓 志 弘 通 不 憚 疲 苦 冒 涉 流 沙 至 乎 雒 邑 明 帝 甚 加 賞 接 於 城 西 門 外 立 精 舍 以 處 之 漢 地 有 沙 門 之 始 也
145	1	a	但 大 法 初 傳 未 有 歸 信 故 蘊 其 深 解 無 所 宣 述 後 少 時 卒 於 雒 陽
146	1	a	有 記 云 ： 騰 譯 四 十 二 章 經 一 卷
147	0	a	初 緘 在 蘭 臺 石 室 第 十 四 間 中
148	0	a	騰 所 住 處 今 雒 陽 城 西 雍 門 外 白 馬 寺 是 也
149	0	a	相 傳 云 ： 外 國 國 王 嘗 毀 破 諸 寺 唯 招 提 寺 未 及 毀 壞
150	0	a	夜 有 一 白 馬 繞 塔 悲 鳴 即 以 啟 王 王 即 停 壞 諸 寺
151	0	a	因 改 招 提 以 為 白 馬
152	0	a	故 諸 寺 立 名 多 取 則 焉
153	0	a	竺 法 蘭 亦 中 天 竺 人 自 言 誦 經 論 數 萬 章 為 天 竺 學 者 之 師
154	1	a	時 蔡 愔 既 至 彼 國 蘭 與 摩 騰 共 契 遊 化 遂 相 隨 而 來 會 彼 學 徒 留 礙 蘭 乃 間 行 而 至 既 達 雒 陽 與 騰 同 止 少 時 便 善 漢 言
155	1	a	愔 於 西 域 獲 經 即 為 翻 譯 十 地 斷 結 佛 本 生 法 海 藏 佛 本 行 四 十 二 章 等 五 部
156	0	a	移 都 寇 亂 四 部 失 本 不 傳 江 左 唯 四 十 二 章 經 今 見 在 可 二 千 餘 言
157	0	a	漢 地 見 存 諸 經 唯 此 為 始 也
158	0	a	愔 又 於 西 域 得 畫 釋 迦 倚 像 是 優 田 王 栴 檀 像 師 第 四 作 也
159	0	a	既 至 雒 陽 明 帝 即 令 畫 工 圖 寫 置 清 涼 臺 中 及 顯 節 陵 上 舊 像 今 不 復 存 焉
160	0	a	又 昔 漢 武 穿 昆 明 池 底 得 黑 灰 以 問 東 方 朔 朔 云 ： 不 委 可 問 西 域 人
161	0	a	後 法 蘭 既 至 眾 人 追 以 問 之 蘭 云 ： 世 界 終 盡 劫 火 洞 燒 此 灰 是 也
162	0	a	朔 言 有 徵 信 者 甚 眾
163	0	a	蘭 後 卒 於 雒 陽 春 秋 六 十 餘 矣
164	0	a	安 清 字 世 高 安 息 國 王 正 后 之 太 子 也
165	0	a	幼 以 孝 行 見 稱 加 又 志 業 聰 敏 剋 意 好 學 外 國 典 籍 及 七 曜 五 行 醫 方 異 術 乃 至 鳥 獸 之 聲 無 不 綜 達
166	0	a	嘗 行 見 群 燕 忽 謂 伴 曰 ： 燕 云 應 有 送 食 者
167	0	a	頃 之 果 有 致 焉
168	0	a	眾 咸 奇 之 故 俊 異 之 聲 早 被 西 域
169	0	a	高 雖 在 居 家 而 奉 戒 精 峻 王 薨 便 嗣 大 位 乃 深 惟 苦 空 厭 離 形 器 行 服 既 畢 遂 讓 國 與 叔 出 家 修 道
170	0	a	博 曉 經 藏 尤 精 阿 毘 曇 學 諷 持 禪 經 略 盡 其 妙
171	1	a	既 而 遊 方 弘 化 遍 歷 諸 國 以 漢 桓 之 初 始 到 中 夏
172	0	a	才 悟 機 敏 一 聞 能 達 至 止 未 久 即 通 習 華 言
173	1	a	於 是 宣 譯 眾 經 改 胡 為 漢 出 安 般 守 意 陰 持 入 大 小 十 二 門 及 百 六 十 品 初 外 國 三 藏 眾 護 撰 述 經 要 為 二 十 七 章 高 乃 剖 析 護 所 集 七 章 譯 為 漢 文 即 道 地 經 是 也 其 先 後 所 出 經 論 凡 三 十 九 部
174	0	a	義 理 明 析 文 字 允 正 辯 而 不 華 質 而 不 野 凡 在 讀 者 皆 亹 亹 而 不 勌 焉
175	0	a	高 窮 理 盡 性 自 識 緣 業 多 有 神 迹 世 莫 能 量
176	0	a	初 高 自 稱 先 身 已 經 出 家 有 一 同 學 多 瞋 分 衛 值 施 主 不 稱 每 輒 懟 恨
177	0	a	高 屢 加 訶 諫 終 不 悛 改
178	0	a	如 此 二 十 餘 年 乃 與 同 學 辭 訣 云 ： 我 當 往 廣 州 畢 宿 世 之 對 卿 明 經 精 懃 不 在 吾 後 而 性 多 瞋 怒 命 過 當 受 惡 形 我 若 得 道 必 當 相 度
179	0	a	既 而 遂 適 廣 州
180	0	a	值 寇 賊 大 亂 行 路 逢 一 少 年 唾 手 拔 刃 曰 ：   真 得 汝 矣
181	0	a	高 笑 曰 ： 我 宿 命 負 卿 故 遠 來 相 償 卿 之 忿 怒 故 是 前 世 時 意 也
182	0	a	遂 申 頸 受 刃 容 無 懼 色 賊 遂 殺 之
183	0	a	觀 者 填 陌 莫 不 駭 其 奇 異
184	0	a	既 而 神 識 還 為 安 息 王 太 子 即 今 時 世 高 身 是 也
185	1	a	高 遊 化 中 國 宣 經 事 畢 值 靈 帝 之 末 關 雒 擾 亂 乃 振 錫 江 南 云 ： 我 當 過 廬 山 度 昔 同 學
186	0	a	行 達 䢼 亭 湖 廟 此 廟 舊 有 靈 威 商 旅 祈 禱 乃 分 風 上 下 各 無 留 滯
187	0	a	嘗 有 乞 神 竹 者 未 許 輒 取 舫 即 覆 沒 竹 還 本 處
188	0	a	自 是 舟 人 敬 憚 莫 不 懾 影
189	0	a	高 同 旅 三 十 餘 船 奉 牲 請 福 神 乃 降 祝 曰 ： 船 有 沙 門 可 便 呼 上
190	0	a	客 咸 驚 愕 請 高 入 廟
191	0	a	神 告 高 曰 ： 吾 昔 外 國 與 子 俱 出 家 學 道 好 行 布 施 而 性 多 瞋 怒 今 為 䢼 亭 廟 神 周 迴 千 里 並 吾 所 治 以 布 施 故 珍 玩 甚 豐 以 瞋 恚 故 墮 此 神 報 今 見 同 學 悲 欣 可 言 壽 盡 旦 夕 而 醜 形 長 大 若 於 此 捨 命 穢 污 江 湖 當 度 山 西 澤 中 此 身 滅 後 恐 墮 地 獄 吾 有 絹 千 疋 并 雜 寶 物 可 為 立 法 營 塔 使 生 善 處 也
192	0	a	高 曰 ： 故 來 相 度 何 不 出 形
193	0	a	神 曰 ： 形 甚 醜 異 眾 人 必 懼
194	0	a	高 曰 ： 但 出 眾 人 不 怪 也
195	0	a	神 從 床 後 出 頭 乃 是 大 蟒 不 知 尾 之 長 短 至 高 膝 邊 高 向 之 梵 語 數 番 讚 唄 數 契 蟒 悲 淚 如 雨 須 臾 還 隱
196	0	a	高 即 取 絹 物 辭 別 而 去 舟 侶 颺 帆 蟒 復 出 身 登 山 而 望 眾 人 舉 手 然 後 乃 滅
197	1	a	倏 忽 之 頃 便 達 豫 章 即 以 廟 物 造 東 寺 高 去 後 神 即 命 過
198	0	a	暮 有 一 少 年 上 船 長 跪 高 前 受 其 呪 願 忽 然 不 見 高 謂 船 人 曰 ： 向 之 少 年 即 䢼 亭 廟 神 得 離 惡 形 矣
199	0	a	於 是 廟 神 歇 末 無 復 靈 驗
200	0	a	後 人 於 山 西 澤 中 見 一 死 蟒 頭 尾 數 里 今 潯 陽 郡 蛇 村 是 也
201	1	a	高 後 復 到 廣 州 尋 其 前 世 害 己 少 年 時 少 年 尚 在 高 經 至 其 家 說 昔 日 償 對 之 事 并 敘 宿 緣 歡 喜 相 向 云 ： 吾 猶 有 餘 報 今 當 往 會 稽 畢 對
202	1	a	廣 州 客 悟 高 非 凡 豁 然 意 解 追 悔 前 愆 厚 相 資 供 隨 高 東 遊 遂 達 會 稽 至 便 入 市 正 值 市 中 有 亂 相 打 者 誤 著 高 頭 應 時 隕 命 廣 州 客 頻 驗 二 報 遂 精 懃 佛 法 具 說 事 緣 遠 近 聞 知 莫 不 悲 慟 明 三 世 之 有 徵 也
203	0	a	高 既 王 種 西 域 賓 旅 皆 呼 為 安 侯
204	0	a	至 今 猶 為 號 焉
205	0	a	天 竺 國 自 稱 書 為 天 書 語 為 天 語 音 訓 詭 蹇 與 漢 殊 異
206	0	a	先 後 傳 譯 多 致 謬 濫 唯 高 所 出 為 群 譯 之 首
207	0	a	安 公 以 為 ： 若 及 面 稟 不 異 見 聖 列 代 明 德 咸 贊 而 思 焉
208	0	a	余 訪 尋 眾 錄 紀 載 高 公 互 有 出 沒 將 以 權 迹 隱 顯 應 廢 多 端 或 由 傳 者 紕 繆 致 成 乖 角 輒 備 列 眾 異 庶 或 可 論
209	0	a	案 釋 道 安 經 錄 云 ： 安 世 高 以 漢 桓 帝 建 和 二 年 至 靈 帝 建 寧 中 二 十 餘 年 譯 出 三 十 餘 部 經
210	0	a	又 別 傳 云 ： 晉 太 康 末 有 安 矦 道 人 來 至 桑 垣 出 經 竟 封 一 函 於 寺 云 ： 『   後 四 年 可 開 之 』 吳 末 行 至 楊 州 使 人 貨 一 箱 物 以 買 一 奴 名 福 善 云 『   是 我 善 知 識 』 仍 將 奴 適 豫 章 度 䢼 亭 廟 神 為 立 寺 竟 福 善 以 刀 刺 安 侯 脇 於 是 而 終 桑 垣 人 廼 發 其 所 封 函 財 理 自 成 字 云 ： 『
211	0	a	尊 吾 道 者 居 士 陳 慧 傳 禪 經 者 比 丘 僧 會 』 是 日 正 四 年 也
212	0	a	又 庾 仲 雍 荊 州 記 云 ： 晉 初 有 沙 門 安 世 高 度 䢼 亭 廟 神 得 財 物 立 白 馬 寺 於 荊 城 東 南 隅
213	0	a	宋 臨 川 康 王 宣 驗 記 云 ： 蟒 死 於 吳 末
214	0	a	曇 宗 塔 寺 記 云 ： 丹 陽 瓦 官 寺 晉 哀 帝 時 沙 門 慧 力 所 立 後 有 沙 門 安 世 高 以 䢼 亭 廟 餘 物 治 之
215	0	a	然 道 安 法 師 既 校 閱 群 經 詮 錄 傳 譯 必 不 應 謬
216	0	a	從 漢 桓 建 和 二 年 至 晉 太 康 末 凡 經 一 百 四 十 餘 年 若 高 公 長 壽 或 能 如 此 而 事 不 應 然 何 者 ？ 案 如 康 僧 會 注 安 般 守 意 經 序 云 ： 此 經 世 高 所 出 久 之 沈 翳 會 有 南 陽 韓 林 穎 川 文 業 會 稽 陳 慧 此 三 賢 者 信 道 篤 密 會 共 請 受 乃 陳 慧 義 余 助 斟 酌
217	0	a	尋 僧 會 以 晉 太 康 元 年 乃 死 而 已 云 ： 此 經 出 後 久 之 沈 翳
218	0	a	又 世 高 封 函 之 字 云 ： 尊 吾 道 者 居 士 陳 慧 傳 禪 經 者 比 丘 僧 會
219	0	a	然 安 般 所 明 盛 說 禪 業 是 知 封 函 之 記 信 非 虛 作
220	0	a	既 云 二 人 方 傳 吾 道 豈 容 與 共 同 世 ？ 且 別 傳 自 云 ： 傳 禪 經 者 比 丘 僧 會
221	0	a	會 已 太 康 初 死 何 容 太 康 之 末 方 有 安 侯 道 人 ？ 首 尾 之 言 自 為 矛 盾 正 當 隨 有 一 書 謬 指 晉 初 於 是 後 諸 作 者 或 道 太 康 或 言 吳 末 雷 同 奔 競 無 以 校 焉
222	0	a	既 晉 初 之 說 尚 已 難 安 而 曇 宗 記 云 ： 晉 哀 帝 時 世 高 方 復 治 寺
223	0	a	其 為 謬 說 過 乃 懸 矣
224	0	a	支 樓 迦 讖 亦 直 云 支 讖 本 月 支 人 操 行 純 深 性 度 開 敏 稟 持 法 戒 以 精 懃 著 稱
225	1	a	諷 誦 群 經 志 存 宣 法 漢 靈 帝 時 遊 于 雒 陽 以 光 和 中 平 之 間 傳 譯 梵 文 出 般 若 道 行 般 舟 首 楞 嚴 等 三 經 又 有 阿 闍 世 王 寶 積 等 十 餘 部 經 歲 久 無 錄
226	0	a	安 公 校 定 古 今 精 尋 文 體 云 ： 似 讖 所 出 凡 此 諸 經 皆 審 得 本 旨 了 不 加 飾 可 謂 善 宣 法 要 弘 道 之 士 也
227	0	a	後 不 知 所 終
228	1	a	時 有 天 竺 沙 門 竺 佛 朔 亦 以 漢 靈 之 時 齎 道 行 經 來 適 雒 陽 即 轉 梵 為 漢
229	0	a	譯 人 時 滯 雖 有 失 旨 然 棄 文 存 質 深 得 經 意
230	1	a	朔 又 以 光 和 二 年 於 雒 陽 出 般 舟 三 昧 讖 為 傳 言 河 南 雒 陽 孟 福 張 蓮 筆 受
231	0	a	時 又 有 優 婆 塞 安 玄 安 息 國 人 性 貞 白 深 沈 有 理 致
232	0	a	博 誦 群 經 多 所 通 習
233	1	a	亦 以 漢 靈 之 末 遊 賈 雒 陽 以 功 號 曰 騎 都 尉
234	0	a	性 虛 靖 溫 恭 常 以 法 事 為 己 任
235	0	a	漸 解 漢 言 志 宣 經 典 常 與 沙 門 講 論 道 義 世 所 謂 都 尉 者 也
236	1	a	玄 與 沙 門 嚴 佛 調 共 出 法 鏡 經 玄 口 譯 梵 文 佛 調 筆 受 理 得 音 正 盡 經 微 旨 郢 匠 之 美 見 述 後 代
237	0	a	調 本 臨 淮 人 綺 年 頴 悟 敏 而 好 學 世 稱 安 侯 都 尉 佛 調 三 人 傳 譯 號 為 難 繼
238	0	a	調 又 撰 十 慧 亦 傳 於 世
239	0	a	安 公 稱 佛 調 出 經 省 而 不 煩 全 本 巧 妙
240	1	a	又 有 沙 門 支 曜 康 巨 康 孟 詳 等 並 以 漢 靈 獻 之 間 有 慧 學 之 譽 馳 於 京 雒
241	1	a	曜 譯 成 具 定 意 小 本 起 等 巨 譯 問 地 獄 事 經 並 言 直 理 旨 不 加 潤 飾 孟 詳 譯 中 本 起 及 修 行 本 起
242	1	a	先 是 沙 門 曇 果 於 迦 維 羅 衛 國 得 梵 本 孟 詳 共 竺 大 力 譯 為 漢 文 安 公 云 ： 孟 詳 所 出 奕 奕 流 便 足 騰 玄 趣 也
243	0	a	曇 柯 迦 羅 此 云 法 時 本 中 天 竺 人
244	0	a	家 世 大 富 常 修 梵 福
245	0	a	迦 羅 幼 而 才 悟 質 像 過 人 讀 書 一 覽 皆 文 義 通 暢
246	0	a	善 學 四 圍 陀 論 風 雲 星 宿 圖 讖 運 變 莫 不 該 綜 自 言 天 下 文 理 畢 己 心 腹
247	0	a	至 年 二 十 五 入 一 僧 坊 看 遇 見 法 勝 毘 曇 聊 取 覽 之 茫 然 不 解 殷 懃 重 省 更 增 昏 漠 乃 歎 曰 ： 吾 積 學 多 年 浪 志 墳 典 遊 刃 經 籍 義 不 再 思 文 無 重 覽 今 覩 佛 書 頓 出 情 外 必 當 理 致 鉤 深 別 有 精 要
248	0	a	於 是 齎 卷 入 房 請 一 比 丘 略 為 解 釋 遂 深 悟 因 果 妙 達 三 世 始 知 佛 教 宏 曠 俗 書 所 不 能 及
249	0	a	乃 棄 捨 世 榮 出 家 精 苦 誦 大 小 乘 經 及 諸 部 毘 尼
250	1	a	常 貴 遊 化 不 樂 專 守 以 魏 嘉 平 中 來 至 洛 陽
251	0	a	于 時 魏 境 雖 有 佛 法 而 道 風 訛 替 亦 有 眾 僧 未 稟 歸 戒 正 以 剪 落 殊 俗 耳
252	0	a	設 復 齋 懺 事 法 祠 祀 迦 羅 既 至 大 行 佛 法
